id,created_at,text
1584627460834222080,Mon Oct 24 19:26:42 +0000 2022,"RT @Bartuledq: Magic memory moment💎20.10.2019
@dimash_official Samaltau💥Silk Road International Film Festival🌟Fuzhou🌟China💥
#DimashIsMusic…"
1584627460284764160,Mon Oct 24 19:26:42 +0000 2022,My precious china sheep 🥺 https://t.co/5RhT4I0TOd
1584627459584299013,Mon Oct 24 19:26:41 +0000 2022,@CalltoActivism Oh my gosh he didn’t side with democrats he’s not afraid. Guess he’ll go to jail.  Shameful nobody… https://t.co/ZN7HrnjGCG
1584627458627993601,Mon Oct 24 19:26:41 +0000 2022,"@duchessmabboud Obi China, even your family can’t rely on your words?"
1584627458598322176,Mon Oct 24 19:26:41 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584627454807007234,Mon Oct 24 19:26:40 +0000 2022,@financialjuice China has been doing this for decades.
1584627453020246021,Mon Oct 24 19:26:40 +0000 2022,"RT @duty2warn: AG Garland's press conference, still ongoing, announces charges against 13 PRC officials (People's Republic of China), 10 of…"
1584627452101345280,Mon Oct 24 19:26:40 +0000 2022,RT @Resist_05: Klaus Schwab says the word won’t be run by superpowers such as the US/China… it will be run by WEF stakeholders such as Blac…
1584627450582966272,Mon Oct 24 19:26:39 +0000 2022,RT @Diffdrum1: @donwinslow We won’t tolerate China interfering but domestic terrorism is cool
1584627447135612929,Mon Oct 24 19:26:39 +0000 2022,"RT @Chukwuamaka_: 'Made in China' stickers are made in Korea.

Really?"
1584627447081086976,Mon Oct 24 19:26:38 +0000 2022,"$MCHI: China Stocks Plunge To Near Decade-Plus Lows Following Xi's Re-Election

Assessing the damage in China on… https://t.co/J2QzBiwyTY"
1584627443742437377,Mon Oct 24 19:26:38 +0000 2022,"RT @EricNgeno: Diwali gift from 🇰🇪🇰🇪🇰🇪🇰🇪
His father's family hails from Kitale in Kenya. That's exactly 180 km from Kogelo Nyang'oma, where…"
1584627443041992705,Mon Oct 24 19:26:38 +0000 2022,Chinese families navigate a maze of laws to have babies in the U.S. https://t.co/1tBmC4dLyq
1584627442370871296,Mon Oct 24 19:26:37 +0000 2022,"RT @EliasTeame: 🚨Dear: @SenateForeign &amp; @StateDept
To Commit #TigrayGenocide 🇪🇹 &amp; 🇪🇷 have used
📍 Turkey’s Bayraktar TB2 drones
📍 Iran's Moh…"
1584627442052128768,Mon Oct 24 19:26:37 +0000 2022,"RT @DashDobrofsky: Merrick Garland’s DOJ went public about a case of “Espionage, bribery &amp; Obstruction of Justice” that threatens the “righ…"
1584627440403771393,Mon Oct 24 19:26:37 +0000 2022,"@kylascan Yes, China would say that"
1584627439342604288,Mon Oct 24 19:26:37 +0000 2022,"@tedcruz If your lips are moving, you’re lying. I fact checked that last claim. https://t.co/qZlUP2x8gK

(You shoul… https://t.co/kJycGZoZ9t"
1584627439204175872,Mon Oct 24 19:26:37 +0000 2022,"RT @Athena_2U: (English Translation)Excerpt from interview for @Cosmopolitan (China). 
Gong Jun, ""I have always retained a sense of crisis,…"
1584627434980544512,Mon Oct 24 19:26:36 +0000 2022,"@MarshaBlackburn The Merick Garland interview today is suspicious, its about China, are they trying to hide democra… https://t.co/LtIKtCwXXE"
1584627433558265856,Mon Oct 24 19:26:35 +0000 2022,RT @NBCNews: BREAKING: The Justice Dept. has charged 13 individuals who tried to “unlawfully exert influence in the United States” for Chin…
1584627428840083456,Mon Oct 24 19:26:34 +0000 2022,@crossroads_23 @mfjlewis You can ignore the evidence if you want. The China thing alone demonstrates his utter villainy.
1584627427267186688,Mon Oct 24 19:26:34 +0000 2022,"RT @dtube99: as you know[The True Small China(ROC since 1911:
Capital City in Taipei/TAIWAN since 1949)].

(1911's ROC&amp;1949's PRC in Asia=S…"
1584627426163712000,Mon Oct 24 19:26:34 +0000 2022,"RT @WangLutongMFA: Clearly, #China🇨🇳 will be steadfast in deepening reform and opening up and pursuing high-quality development. China’s #e…"
1584627425362993152,Mon Oct 24 19:26:33 +0000 2022,"@BluePatriot1956 China, all that to tell China to stop messing with us."
1584627424381218816,Mon Oct 24 19:26:33 +0000 2022,"@shahed_136 this makes me so happy, im not iranian nor shia nor russian but the cooperation between non western cou… https://t.co/sRh4UVdAPk"
1584627424134074368,Mon Oct 24 19:26:33 +0000 2022,RT @disclosetv: JUST IN - Secret paper from Economy Ministry concludes that selling part of the Hamburg port to China would be disastrous f…
1584627421722349569,Mon Oct 24 19:26:32 +0000 2022,"RT @HermelaMandela: With the help of Russia, China, Turkey, UAE &amp; Iran; 🇪🇹 &amp; 🇪🇷 have been killed 
📍+500k Tigrayans massacres.
📍+120 girls &amp;…"
1584627421415845888,Mon Oct 24 19:26:32 +0000 2022,"RT @Isucceed: @Poupon123 The long-term effects of letting it rip are going to BURY the US, economically. And, especially relative to China.…"
1584627419683909633,Mon Oct 24 19:26:32 +0000 2022,RT @VivekGRamaswamy: We thought we could export Big Macs and Happy Meals and spread democracy to places like China. We thought we could use…
1584627419620601857,Mon Oct 24 19:26:32 +0000 2022,@followtheh Do you use any products used in china? If you have problem with china then can you not use products made in china?
1584627416571736065,Mon Oct 24 19:26:31 +0000 2022,@csblwilson @Ty___Webb @LisaMonaco MSNBC should have emphasized that this shows 1.  the crimes occurred under Trump… https://t.co/YGo0I63bGF
1584627415711879168,Mon Oct 24 19:26:31 +0000 2022,"RT @JavierBlas: Lies, damned lies, and statistics. I have updated this @opinion chart with fresh data.

China imported a record of ~1 milli…"
1584627414201954304,Mon Oct 24 19:26:31 +0000 2022,@SpaceX @elonmusk 2022.10.24 A detailed account of the Hu Jintao incident at Communist China's pseudo 20th National… https://t.co/jJKphNteRO
1584627414000291840,Mon Oct 24 19:26:31 +0000 2022,"RT @noahbarkin: The CEOs of Siemens &amp; Volkswagen will accompany Scholz on his trip to China, according to Handelsblatt &amp; FAZ. Others, inclu…"
1584627410934566912,Mon Oct 24 19:26:30 +0000 2022,"@canammissing Check this out ,  China using BOTS, to demonetise youtube vids
https://t.co/51Xc7rSthZ"
1584627410229923840,Mon Oct 24 19:26:30 +0000 2022,RT @RollingStone: Highly classified documents retrieved from Mar-a-Lago contained sensitive info related to two of America's foreign advers…
1584627408787099648,Mon Oct 24 19:26:29 +0000 2022,RT @Von_Weeden: Seems like democrats are for Team America and GOP are for Team Russia and Team China...#MerrickGarland
1584627408006963202,Mon Oct 24 19:26:29 +0000 2022,RT @thedevilmonstr: iPhone ❤️🔥           China Phone 🤡 https://t.co/up9mvn9JK1
1584627406572511232,Mon Oct 24 19:26:29 +0000 2022,RT @Angry_Staffer: Garland says an FBI double agent fooled two Peoples’ Republic of China (PRC) intelligence officers who were trying to sh…
1584627405183864832,Mon Oct 24 19:26:29 +0000 2022,RT @FoxNews: Gen. Keane warns US could lose a war with China: 'We've got to wake up' https://t.co/zvrxlFBTrk
1584627404844040192,Mon Oct 24 19:26:28 +0000 2022,"@bennyjohnson That's a long way of saying that we should hate China and that we're going to invade them soon.

Why… https://t.co/oOgVqNmdeq"
1584627404039131136,Mon Oct 24 19:26:28 +0000 2022,"@Cernovich Its just because they are unhappy that China is siding with Russia on Ukraine. Unfortunately, China owns… https://t.co/CNV3NZZe25"
1584627401799380992,Mon Oct 24 19:26:28 +0000 2022,"Germany: China 🇨🇳 wants to buy 35% shares in Hamburg harbour.
Prime minister Scholz is willing, but 6 ministers are… https://t.co/80FPDmFX2Q"
1584627401278922752,Mon Oct 24 19:26:28 +0000 2022,"RT @gregpinelo: Must-read story. Republicans politicizing foreign policy, demonizing foreign aid, starving the diplomatic corps of resource…"
1584627401132494848,Mon Oct 24 19:26:28 +0000 2022,"RT @YourAnonCentral: It's not too late for China to have a revolution in 2022.

#CCP https://t.co/wMGtcRfU3Z"
1584627400364937216,Mon Oct 24 19:26:27 +0000 2022,@vnkumarvnk My daily charts / strategy say we go higher but with China down and 5 up days on SPX does not seem real… https://t.co/6p38aLqomE
1584627398750109702,Mon Oct 24 19:26:27 +0000 2022,"as you know[The True Small China(ROC since 1911:
Capital City in Taipei/TAIWAN since 1949)].

(1911's ROC&amp;1949's PR… https://t.co/C9dWxjUI0z"
1584627398708195328,Mon Oct 24 19:26:27 +0000 2022,"RT @jolenebuntinguk: Rishi Sunak’s Family Runs A China-Linked, World Economic Forum Partner Company Pushing Digital ID and Social Credit Sc…"
1584627398305550336,Mon Oct 24 19:26:27 +0000 2022,@Sunny_Singh10 @7yhy It’s banned in china and the best part is they are the ones who make it
1584627398066470912,Mon Oct 24 19:26:27 +0000 2022,"RT @FerdyOmondi: Kenya gave the US Barack Obama.
Now it has given the UK Rishi Sunak.
China you're next... https://t.co/IvMNl49Ing"
1584627397944410113,Mon Oct 24 19:26:27 +0000 2022,"10/23/2022 Miles Guo: After the 20th Party Congress, there will be two political parties in China: Xi’s Party and t… https://t.co/eYRrxVwxEX"
1584627396162224130,Mon Oct 24 19:26:26 +0000 2022,"RT @FerdyOmondi: Kenya gave the US Barack Obama.
Now it has given the UK Rishi Sunak.
China you're next... https://t.co/IvMNl49Ing"
1584627396048625664,Mon Oct 24 19:26:26 +0000 2022,"RT @MarshaBlackburn: Economic data from Communist China is mysteriously becoming harder to find as growth slows. 

Are we surprised? This i…"
1584627393737547777,Mon Oct 24 19:26:26 +0000 2022,"RT @PhantasmaBot_: JPMorgan Analysts Believe Metaverse Gaming Set to Boom in China

https://t.co/QS4Txr5WGx

Good news for a scalable eco-f…"
1584627389954691072,Mon Oct 24 19:26:25 +0000 2022,RT @BlackKnight10k: If you stole highly sensitive classified documents about China and today you see Chinese spies getting busted for espio…
1584627389543641089,Mon Oct 24 19:26:25 +0000 2022,"@elonmusk  : #China can never copy a Tesla

#China: imitate him and Tesla
😂 https://t.co/rX32ZwIdDt"
1584627388570570753,Mon Oct 24 19:26:25 +0000 2022,"RT @Investingcom: ⚠️BREAKING:

*NASDAQ GOLDEN DRAGON CHINA INDEX PLUNGES 15% TO LOWEST SINCE 2012

🇨🇳🇨🇳 https://t.co/yA8aFOzXH7"
1584627388348272640,Mon Oct 24 19:26:24 +0000 2022,@PaletteStardust @gmpolice I think they mostly want to avoid escalating conflict with China. Who knows what China m… https://t.co/QQ2tNdozgW
